Stage,Day,Time,Scenario,Value
1,8,11,3,3574.612321952
1,8,11,4,3115.431409196
1,8,12,1,4755.025344674
1,8,12,2,2922.324727575
1,8,12,3,4755.025344674
1,8,12,4,3090.413454578
1,8,13,1,4129.128862528
1,8,13,2,2860.740400525
1,8,13,3,4129.128862528
1,8,13,4,2955.952710466
1,8,14,1,6099.478629562
1,8,14,2,5176.884048645
1,8,14,3,6099.478629562
1,8,14,4,5244.911360828
1,8,15,1,4706.589235042
1,8,15,2,2619.531700216
1,8,15,3,5214.209290377
1,8,15,4,2865.557525381
1,8,16,1,4685.837584693
1,8,16,2,4278.819679971
1,8,16,3,4685.837584693
1,8,16,4,4300.86858872
1,8,17,1,4571.14307563
1,8,17,2,2643.376022007
1,8,17,3,4571.14307563
1,8,17,4,2829.94346085
1,8,18,1,4571.461755395
1,8,18,2,3488.014459054
1,8,18,3,4571.461755395
1,8,18,4,3568.324039068
1,8,19,1,4098.170394708
1,8,19,2,3925.548625732
1,8,19,3,4098.170394708
1,8,19,4,3925.548836263
1,8,20,1,4104.110150439
1,8,20,2,3841.483940333
1,8,20,3,4104.110150439
1,8,20,4,3841.487276246
1,8,21,1,3816.231318309
1,8,21,2,3598.443185412
1,8,21,3,3816.231318309
1,8,21,4,3598.44481174
1,8,22,1,3248.732796424
1,8,22,2,3049.698854701
1,8,22,3,3248.732796424
1,8,22,4,3049.700391332
1,8,23,1,4486.270771382
1,8,23,2,4275.088786893
1,8,23,3,4486.270771382
1,8,23,4,4275.089150261
1,8,24,1,3826.231632231
1,8,24,2,3627.681671326
1,8,24,3,3826.231632231
1,8,24,4,3627.682208168
1,9,1,1,2718.698565618
1,9,1,2,2173.035815212
1,9,1,3,2718.698565618
1,9,1,4,2173.035815212
1,9,2,1,2933.91464388
1,9,2,2,2456.991218953
1,9,2,3,2933.91464388
1,9,2,4,2456.991219873
1,9,3,1,3146.926965704
1,9,3,2,2651.280942923
1,9,3,3,3352.151944685
1,9,3,4,2651.281114855
1,9,4,1,4820.805222655
1,9,4,2,4318.745724534
1,9,4,3,4820.805222655
1,9,4,4,4318.745887853
1,9,5,1,3647.805973515
1,9,5,2,3135.646337763
1,9,5,3,3647.805973515
1,9,5,4,3135.646415314
1,9,6,1,3687.039203379
1,9,6,2,3026.677024071
1,9,6,3,3694.604588209
1,9,6,4,3026.677024071
1,9,7,1,4737.543841577
1,9,7,2,4318.008649602
1,9,7,3,4737.543841577
1,9,7,4,4318.009472718
1,9,8,1,3752.243606133
1,9,8,2,3169.249310596
1,9,8,3,3752.243606133
1,9,8,4,3169.249337525
1,9,9,1,3766.262162206
1,9,9,2,3212.574230785
1,9,9,3,3766.262162206
1,9,9,4,3222.437268711
1,9,10,1,2670.979224008
1,9,10,2,1643.548199563
1,9,10,3,2875.71518352
1,9,10,4,1714.466305013
1,9,11,1,3165.636765979
1,9,11,2,1961.325699048
1,9,11,3,3646.392259487
1,9,11,4,2086.548534029
1,9,12,1,1532.754506629
1,9,12,2,765.009545329
1,9,12,3,3529.808918442
1,9,12,4,1000.606814393
1,9,13,1,3233.773877946
1,9,13,2,1767.717700651
1,9,13,3,3233.773877946
1,9,13,4,1880.141208904
1,9,14,1,4286.426932303
1,9,14,2,2787.283896366
1,9,14,3,4899.513938628
1,9,14,4,2966.572814035
1,9,15,1,5376.19667535
1,9,15,2,4327.142996536
1,9,15,3,5376.19667535
1,9,15,4,4394.132776068
1,9,16,1,5200.965882971
1,9,16,2,4235.775812256
1,9,16,3,5200.965882971
1,9,16,4,4277.847755566
1,9,17,1,2920.091291257
1,9,17,2,2353.581275504
1,9,17,3,4280.334271002
1,9,17,4,2491.496921364
1,9,18,1,3131.058694991
1,9,18,2,2296.319319481
1,9,18,3,3520.599925063
1,9,18,4,2362.074191364
1,9,19,1,4831.084597621
1,9,19,2,4313.830715566
1,9,19,3,4831.084597621
1,9,19,4,4313.830715566
1,9,20,1,3979.787721225
1,9,20,2,3369.665593414
1,9,20,3,3979.787721225
1,9,20,4,3369.665593414
1,9,21,1,3282.842102149
1,9,21,2,2679.315437471
1,9,21,3,3282.842102149
1,9,21,4,2679.315437471
1,9,22,1,3323.478736884
1,9,22,2,2691.409492479
1,9,22,3,3364.995643598
1,9,22,4,2691.409492479
1,9,23,1,4000.734290939
1,9,23,2,3375.606165684
1,9,23,3,4000.734290939
1,9,23,4,3375.606165684
1,9,24,1,3300.499751507
1,9,24,2,2719.011931584
1,9,24,3,3300.499751507
1,9,24,4,2719.011931584
1,10,1,1,4055.739661756
1,10,1,2,4055.739661756
1,10,1,3,4055.739661756
1,10,1,4,4055.739661756
1,10,2,1,3550.980207357
1,10,2,2,3550.980207357
1,10,2,3,3550.980207357
1,10,2,4,3550.980207357
1,10,3,1,3864.374414203
1,10,3,2,3864.374409182
1,10,3,3,3864.374414203
1,10,3,4,3864.374414203
1,10,4,1,3862.115786508
1,10,4,2,3862.115786508
1,10,4,3,3862.115786508
1,10,4,4,3862.115786508
1,10,5,1,3725.092688854
1,10,5,2,3725.092688854
1,10,5,3,3725.092688854
1,10,5,4,3725.092688854
1,10,6,1,3638.251259033
1,10,6,2,3638.251259033
1,10,6,3,3638.251259033
1,10,6,4,3638.251259033
1,10,7,1,3378.209136814
1,10,7,2,3378.209136814
1,10,7,3,3378.209136814
1,10,7,4,3378.209136814
1,10,8,1,3345.543071966
1,10,8,2,3345.543071966
1,10,8,3,3345.543071966
1,10,8,4,3345.543071966
1,10,9,1,0
1,10,9,2,0
1,10,9,3,0
1,10,9,4,0
1,10,10,1,0
1,10,10,2,0
1,10,10,3,0
1,10,10,4,0
1,10,11,1,0
1,10,11,2,0
1,10,11,3,0
1,10,11,4,0
1,10,12,1,0
1,10,12,2,0
1,10,12,3,0
1,10,12,4,0
1,10,13,1,0
1,10,13,2,0
1,10,13,3,0
1,10,13,4,0
1,10,14,1,0
1,10,14,2,0
1,10,14,3,0
1,10,14,4,0
1,10,15,1,0
1,10,15,2,0
1,10,15,3,0
1,10,15,4,0
1,10,16,1,0
1,10,16,2,0
1,10,16,3,0
1,10,16,4,0
1,10,17,1,0
1,10,17,2,0
