Stage,Day,Time,Scenario,Value
1,11,15,3,14.555706113
1,11,15,4,14.555706113
1,11,16,1,217.622333641
1,11,16,2,0
1,11,16,3,60.897770335
1,11,16,4,60.897770335
1,11,17,1,0
1,11,17,2,22.033324749
1,11,17,3,0
1,11,17,4,0
1,11,18,1,303.052457011
1,11,18,2,0
1,11,18,3,50.508742835
1,11,18,4,50.508742835
1,11,19,1,140.310006537
1,11,19,2,23.385001089
1,11,19,3,23.385001089
1,11,19,4,0
1,11,20,1,0
1,11,20,2,15.637564922
1,11,20,3,0
1,11,20,4,15.637564922
1,11,21,1,0
1,11,21,2,42.288996332
1,11,21,3,0
1,11,21,4,42.288996332
1,11,22,1,0
1,11,22,2,8.47929859
1,11,22,3,0
1,11,22,4,8.47929859
1,11,23,1,0
1,11,23,2,53.30007608
1,11,23,3,0
1,11,23,4,53.30007608
1,11,24,1,0
1,11,24,2,10.239316858
1,11,24,3,0
1,11,24,4,10.239316858
1,12,1,1,0
1,12,1,2,41.960452461
1,12,1,3,0
1,12,1,4,41.960452461
1,12,2,1,0
1,12,2,2,10.985312892
1,12,2,3,0
1,12,2,4,10.985312892
1,12,3,1,0
1,12,3,2,15.203587697
1,12,3,3,0
1,12,3,4,15.203587697
1,12,4,1,0
1,12,4,2,15.325022963
1,12,4,3,0
1,12,4,4,15.325022963
1,12,5,1,0
1,12,5,2,16.918881665
1,12,5,3,0
1,12,5,4,16.918881665
1,12,6,1,0
1,12,6,2,20.064043192
1,12,6,3,0
1,12,6,4,20.064043192
1,12,7,1,0
1,12,7,2,21.814151935
1,12,7,3,0
1,12,7,4,21.814151935
1,12,8,1,0
1,12,8,2,15.650785974
1,12,8,3,0
1,12,8,4,15.650785974
1,12,9,1,0
1,12,9,2,44.179001261
1,12,9,3,0
1,12,9,4,44.179001261
1,12,10,1,0
1,12,10,2,7.134286353
1,12,10,3,0
1,12,10,4,7.134286353
1,12,11,1,0
1,12,11,2,0
1,12,11,3,19.373789661
1,12,11,4,0
1,12,12,1,146.685221041
1,12,12,2,24.44753684
1,12,12,3,0
1,12,12,4,24.44753684
1,12,13,1,46.621434214
1,12,13,2,0
1,12,13,3,7.770239036
1,12,13,4,0
1,12,14,1,93.287178554
1,12,14,2,15.547863092
1,12,14,3,15.547863092
1,12,14,4,15.547863092
1,12,15,1,45.066232657
1,12,15,2,7.511038776
1,12,15,3,7.511038776
1,12,15,4,7.511038776
1,12,16,1,52.467499017
1,12,16,2,8.744583169
1,12,16,3,8.744583169
1,12,16,4,8.744583169
1,12,17,1,0
1,12,17,2,9.445553444
1,12,17,3,0
1,12,17,4,9.445553444
1,12,18,1,86.495892834
1,12,18,2,14.415982139
1,12,18,3,14.415982139
1,12,18,4,14.415982139
1,12,19,1,0
1,12,19,2,13.83403336
1,12,19,3,0
1,12,19,4,13.83403336
1,12,20,1,0
1,12,20,2,16.510116918
1,12,20,3,0
1,12,20,4,16.510116918
1,12,21,1,0
1,12,21,2,43.21620745
1,12,21,3,0
1,12,21,4,43.21620745
1,12,22,1,0
1,12,22,2,20.79244636
1,12,22,3,0
1,12,22,4,20.79244636
1,12,23,1,0
1,12,23,2,26.463205298
1,12,23,3,0
1,12,23,4,26.463205298
1,12,24,1,0
1,12,24,2,59.884144798
1,12,24,3,0
1,12,24,4,59.884144798
1,13,1,1,0
1,13,1,2,0
1,13,1,3,0
1,13,1,4,0
1,13,2,1,0
1,13,2,2,0
1,13,2,3,0
1,13,2,4,0
1,13,3,1,0
1,13,3,2,0
1,13,3,3,0
1,13,3,4,0
1,13,4,1,0
1,13,4,2,0
1,13,4,3,0
1,13,4,4,0
1,13,5,1,0
1,13,5,2,0
1,13,5,3,0
1,13,5,4,0
1,13,6,1,0
1,13,6,2,0
1,13,6,3,0
1,13,6,4,0
1,13,7,1,0
1,13,7,2,0
1,13,7,3,0
1,13,7,4,0
1,13,8,1,0
1,13,8,2,0
1,13,8,3,0
1,13,8,4,0
1,13,9,1,0
1,13,9,2,0
1,13,9,3,0
1,13,9,4,0
1,13,10,1,0
1,13,10,2,0
1,13,10,3,0
1,13,10,4,0
1,13,11,1,0
1,13,11,2,0
1,13,11,3,0
1,13,11,4,0
1,13,12,1,0
1,13,12,2,0
1,13,12,3,0
1,13,12,4,0
1,13,13,1,0
1,13,13,2,0
1,13,13,3,0
1,13,13,4,0
1,13,14,1,0
1,13,14,2,0
1,13,14,3,0
1,13,14,4,0
1,13,15,1,0
1,13,15,2,0
1,13,15,3,0
1,13,15,4,0
1,13,16,1,0
1,13,16,2,0
1,13,16,3,0
1,13,16,4,0
