Stage,Day,Time,Scenario,Value
1,11,3,1,184.788749468
1,11,3,2,0
1,11,3,3,30.798124911
1,11,3,4,0
1,11,4,1,55.178602386
1,11,4,2,0
1,11,4,3,9.196433731
1,11,4,4,0
1,11,5,1,282.20041464
1,11,5,2,0
1,11,5,3,47.03340244
1,11,5,4,0
1,11,6,1,96.544831865
1,11,6,2,0
1,11,6,3,16.090805311
1,11,6,4,0
1,11,7,1,63.112722101
1,11,7,2,0
1,11,7,3,10.518787017
1,11,7,4,0
1,11,8,1,73.225953535
1,11,8,2,0
1,11,8,3,12.204325589
1,11,8,4,0
1,11,9,1,-5.052748343e-13
1,11,9,2,0
1,11,9,3,0
1,11,9,4,0
1,11,10,1,0
1,11,10,2,0
1,11,10,3,0
1,11,10,4,0
1,11,11,1,0
1,11,11,2,0
1,11,11,3,0
1,11,11,4,0
1,11,12,1,0
1,11,12,2,13.202373379
1,11,12,3,0
1,11,12,4,0
1,11,13,1,0
1,11,13,2,0
1,11,13,3,0
1,11,13,4,0
1,11,14,1,0
1,11,14,2,11.59736988
1,11,14,3,0
1,11,14,4,11.59736988
1,11,15,1,0
1,11,15,2,14.555706113
1,11,15,3,0
1,11,15,4,0
1,11,16,1,0
1,11,16,2,60.897770335
1,11,16,3,0
1,11,16,4,0
1,11,17,1,0
1,11,17,2,0
1,11,17,3,0
1,11,17,4,22.033324749
1,11,18,1,0
1,11,18,2,50.508742835
1,11,18,3,0
1,11,18,4,0
1,11,19,1,-4.547473509e-13
1,11,19,2,0
1,11,19,3,0
1,11,19,4,23.385001089
1,11,20,1,93.82538953
1,11,20,2,0
1,11,20,3,15.637564922
1,11,20,4,0
1,11,21,1,253.733977989
1,11,21,2,0
1,11,21,3,42.288996332
1,11,21,4,0
1,11,22,1,50.875791539
1,11,22,2,0
1,11,22,3,8.47929859
1,11,22,4,0
1,11,23,1,319.800456478
1,11,23,2,0
1,11,23,3,53.30007608
1,11,23,4,0
1,11,24,1,61.435901147
1,11,24,2,0
1,11,24,3,10.239316858
1,11,24,4,0
1,12,1,1,251.762714765
